Country,Town,Bank_Name,Bank_Phone_number,Bank_Address,Bank_Website,Reviewer_Nane,Reviewer_Sart,Reviewer_Text,Reviewer_Publish_Date,Reviewer_Like_Reaction,Reviewer_Profil_Link,Reviewer_Owner_Reply,Reviewer_Owner_Reply_Date
Ghana,Koforidua,Societe Generale Ghana-KTU CAMPUS,Not available,"3P7P+V26, Koforidua, Ghana",Not available,Maxwell Nana Osei,4,Mini salle bancaire avec guichet automatique. Meilleure banque du campus,il y a 5 ans,2,https://www.google.com/maps/contrib/102535063638482038733/reviews?hl=fr,,NAN
Ghana,Koforidua,"South Akim Rural Bank,Koforidua",+233 34 202 2647,"3PVV+RPP, Koforidua, Ghana",sarbgh.com,francis asare Yawson,5,NAN,il y a 6 ans,0,https://www.google.com/maps/contrib/110461876825028794411/reviews?hl=fr,,NAN
Ghana,Koforidua,Absa | Branch | Koforidua,+233 34 202 2228,"N. O. Hwedie Street Legion Link, Koforidua, Ghana",absa.com.gh,brian akwesi banahene abdellah,4,C'était ok.,il y a un an,0,https://www.google.com/maps/contrib/103069520750754098654/reviews?hl=fr,,NAN
Ghana,Koforidua,Barclay Bank,+233 34 202 2228,"B2 Station Road, Koforidua, Ghana",Not available,Gabriel Larbi,4,NAN,il y a 7 ans,0,https://www.google.com/maps/contrib/100080734676605884670/reviews?hl=fr,,NAN
Ghana,Koforidua,CalBank,+233 59 386 9548,"EN-026-0994 Prince Boateng Roundabout, Koforidua, Ghana",calbank.net,Jerible Osei,4,NAN,il y a 2 ans,0,https://www.google.com/maps/contrib/100408230679888022742/reviews?hl=fr,,NAN
Ghana,Koforidua,"Mumuadu Rural Bank, Koforidua",Not available,"3PRQ+WQP, Unnamed Road, Koforidua, Ghana",Not available,Orlando Kwao,5,NAN,il y a 3 ans,0,https://www.google.com/maps/contrib/101837320522759794775/reviews?hl=fr,,NAN
Ghana,Koforidua,GCB Bank,+233 54 107 6963,"Unnamed Road, Koforidua, Ghana",gcbbank.com.gh,Samuel Boateng,5,J'adore cette application,il y a un an,0,https://www.google.com/maps/contrib/115967057042863531246/reviews?hl=fr,,NAN
Ghana,Koforidua,"ARB APEX BANK, KOFORIDUA",+233 59 691 0618,"3P9X+CJ6, Adweso, Achika Junction, Koforidua, Ghana",Not available,nyedzi joshua,5,NAN,il y a 9 mois,0,https://www.google.com/maps/contrib/100885385621340691110/reviews?hl=fr,,NAN
Ghana,Koforidua,"ARB APEX BANK, KOFORIDUA",+233 59 691 0618,"3P9X+CJ6, Adweso, Achika Junction, Koforidua, Ghana",Not available,nyedzi joshua,5,NAN,il y a 9 mois,0,https://www.google.com/maps/contrib/100885385621340691110/reviews?hl=fr,,NAN
Ghana,Koforidua,UT Bank -Koforidua ATM,+233 20 211 4848,"Linda Dor plaza, Opposite Barclays Bank, Effiduase 12345, Ghana",Not available,juliet ibrahim,5,"Bonjour, je suis nouveau ici et je m'appelle Sadat",il y a 9 ans,0,https://www.google.com/maps/contrib/104802184026473605802/reviews?hl=fr,,NAN
Ghana,Koforidua,SG-SSB Bank,Not available,"3PRQ+VW6, Koforidua, Ghana",Not available,Prince Atsu,3,Bon service,il y a 7 ans,0,https://www.google.com/maps/contrib/102485595812182723616/reviews?hl=fr,,NAN
Ghana,Koforidua,OPPORTUNITY INTERNATIONAL SAVINGS AND LOANS LTD,+233 30 261 0000,"3PRV+53P, Koforidua, Ghana",Not available,THE O FACTOR,5,NAN,il y a 5 ans,0,https://www.google.com/maps/contrib/117073288857048125142/reviews?hl=fr,,NAN
Ghana,Koforidua,OPPORTUNITY INTERNATIONAL SAVINGS AND LOANS LTD,+233 30 261 0000,"3PRV+53P, Koforidua, Ghana",Not available,THE O FACTOR,5,NAN,il y a 5 ans,0,https://www.google.com/maps/contrib/117073288857048125142/reviews?hl=fr,,NAN
Ghana,Koforidua,ADB - SUHUM,+233 34 252 2373,"Suhum Koforidua Road, Suhum T Juction, Koforidua 12345, Ghana",Not available,David Addo-Yobo,5,Belle expérience,il y a 9 mois,0,https://www.google.com/maps/contrib/109348306475526927076/reviews?hl=fr,,NAN
Ghana,Koforidua,Izwe Savings & Loans Koforidua,+233 34 202 3000,"Baamuhene St Ground Floor, Koforidua, Ghana",izweghana.com,Annan Evans,1,NAN,il y a 2 ans,0,https://www.google.com/maps/contrib/104481131495864217517/reviews?hl=fr,Nous sommes désolés de voir cela ! Veuillez nous fournir plus d'informations sur la façon dont nous pouvons nous améliorer à customersupport@izweghana.com ou au +233 (0) 302 208 222.,il y a 2 ans
Ghana,Koforidua,S&J Forex Bureau Ltd,+233 20 812 2138,"p. o. Box 642, Koforidua, Ghana",Not available,Jessica Gyanwa,5,"Je pense que ce bureau est sous-estimé.
Le bureau est très cool. Le service client est 💯.. ils vous informent du taux en vigueur avant de prendre votre argent.
Je recommanderai S&J @ koforidua Ghana à tout le monde …",il y a un an,1,https://www.google.com/maps/contrib/110839006072898131472/reviews?hl=fr,,NAN
Ghana,Nkawkaw,Absa | Branch | Nkawkaw,+233 57 770 2034,"Behind Market Square Plot 14, Nkawkaw, Ghana",absa.com.gh,Sackey Emmanuel,5,NAN,il y a 3 ans,0,https://www.google.com/maps/contrib/103018355970218127069/reviews?hl=fr,,NAN
Ghana,Techiman,"Unibank Ghana Limited, Techiman",+233 24 796 2962,"H3M7+W6X, Tamale Road, Techiman, Ghana",Not available,Boadu Frederick,5,NAN,il y a 8 ans,0,https://www.google.com/maps/contrib/115811368807299611178/reviews?hl=fr,,NAN
Ghana,Techiman,FBN Bank -Techiman Branch,+233 24 498 3994,"Techiman, Ghana",fbnbankghana.com,Beatrice Asare,5,NAN,il y a 4 ans,0,https://www.google.com/maps/contrib/110801476949768112726/reviews?hl=fr,,NAN
Ghana,Techiman,Fidelity Bank - Techiman,+233 57 799 9068,"Near the Tamale lorry station, Techiman, Ghana",fidelitybank.com.gh,Sam Good,2,NAN,il y a 2 ans,0,https://www.google.com/maps/contrib/118372540174444222862/reviews?hl=fr,,NAN
Ghana,Techiman,Prudential BankLtd. - Techiman Branch,Not available,"H3P6+QV7, Techiman, Ghana",prudential.com.gh,Agyemang Seth,5,Bon service client,il y a 5 ans,1,https://www.google.com/maps/contrib/111696191553478175429/reviews?hl=fr,,NAN
Ghana,Techiman,Absa | Branch | Techiman,+233 35 252 2428,"Opposite Busumfo Fie Techiman West Legon Bono East, Techiman, Ghana",absa.com.gh,David Bukari,3,NAN,il y a 7 ans,0,https://www.google.com/maps/contrib/103503939474188616353/reviews?hl=fr,,NAN
Ghana,Techiman,ADB - TECHIMAN,+233 35 209 1080,"Techiman-Tamale Road, Near the Tamale Statiion, 12345, Ghana",Not available,Prof.Daniel Aziz,1,NAN,il y a 7 ans,0,https://www.google.com/maps/contrib/111684286069803796150/reviews?hl=fr,,NAN
Ghana,Techiman,GTBank Techiman Branch,+233 35 252 2002,"H3P6+QV7, Techiman, Ghana",gtbghana.com,Ampah Isaac,1,NAN,il y a 7 ans,0,https://www.google.com/maps/contrib/113706370010220399840/reviews?hl=fr,Merci.,il y a 5 ans
Ghana,Techiman,GCB Bank,+233 30 266 4910,"Techiman, Ghana",gcbbank.com.gh,Mintah Afriyie Augustina,3,NAN,il y a 6 ans,0,https://www.google.com/maps/contrib/113701754121640477322/reviews?hl=fr,,NAN
Ghana,Techiman,Bank and Classic Fm,+233 20 778 7315,"H3P9+W35, Techiman - Nkoranza Rd, Techiman, Ghana",Not available,Victor Ampaw,3,NAN,il y a 5 ans,0,https://www.google.com/maps/contrib/102992441273030034577/reviews?hl=fr,,NAN
Ghana,Techiman,GCB Market Branch,Not available,"H3J3+CVM, Techiman, Ghana",Not available,Richard Ofori (lutherguy2109),4,Bonnes prestations,il y a 5 ans,15,https://www.google.com/maps/contrib/105510815578615190352/reviews?hl=fr,,NAN
Ghana,Techiman,National Investment Bank,Not available,"H3M7+R78, Techiman, Ghana",Not available,Agyemang Seth,5,NAN,il y a 5 ans,0,https://www.google.com/maps/contrib/111696191553478175429/reviews?hl=fr,,NAN
Ghana,Techiman,uniCredit Ghana Limited Techiman Branch,+233 35 252 2170,"H3J7+MPX TwafoHene Palace Main, Techiman - Nkoranza Rd, Techiman, Ghana",Not available,THERESAH AMEYAW,5,NAN,il y a 10 mois,0,https://www.google.com/maps/contrib/110018006717764956873/reviews?hl=fr,,NAN
Ghana,Techiman,CalBank,+233 59 382 3331,"N10, Akumadan, Techiman, Ghana",calbank.net,Febby's world,1,NAN,il y a un an,0,https://www.google.com/maps/contrib/100285504646624667513/reviews?hl=fr,,NAN
Ghana,Techiman,Standard Co-Operative Credit Union,+233 35 209 1175,"H3J9+Q4F, Nkoranza Road, Techiman, Ghana",Not available,Richard Ofori (lutherguy2109),4,Bonnes prestations,il y a 5 ans,15,https://www.google.com/maps/contrib/105510815578615190352/reviews?hl=fr,,NAN
Ghana,Techiman,ADB - TECHIMAN ATM,+233 30 277 0405,"Techiman-Tamale Road, Near the Tamale Statiion, Sunyani 12345, Ghana",Not available,Kyeremaa Beatrice,2,NAN,il y a 7 ans,0,https://www.google.com/maps/contrib/116560951722471049616/reviews?hl=fr,,NAN
Ghana,Techiman,GCB Bank ATM Techiman Market,Not available,"H3J3+CVM, Techiman, Ghana",gcbbank.com.gh,Kwasi Afum,5,Bel endroit,il y a un an,1,https://www.google.com/maps/contrib/100497349058609958578/reviews?hl=fr,Merci d'avoir choisi GCB Bank PLC.,il y a un an
Ghana,Nkroful,Lower Pra Rural Bank Ltd.,Not available,"XM8G+QGX, Tarkwa - Esiama Rd, Nkroful, Ghana",Not available,ERIC ADJEI,1,NAN,il y a 6 ans,0,https://www.google.com/maps/contrib/109663066273319926858/reviews?hl=fr,,NAN
Ghana,Obuasi,Standard Chartered Bank Obuasi,+233 28 955 9216,"Obuasi High St Plot AO, Antobuasi, 4 OMA, Obuasi, Ghana",sc.com,Bismark Frimpong Junior,5,Bien,il y a 2 ans,1,https://www.google.com/maps/contrib/110611461600215084679/reviews?hl=fr,Merci Bismark. Nous apprécions votre merveilleuse critique.,il y a 2 ans
Ghana,Bolgatanga,SOCIETE GENERALE GHANA BOLGATANGA BRANCH,+233 38 202 3305,"Q5M2+PRM, Bolgatanga, Ghana",societegenerale.com.gh,Asante Kobea Christian,5,NAN,il y a 5 ans,0,https://www.google.com/maps/contrib/100809515004057564975/reviews?hl=fr,,NAN
Ghana,Nsawam,Mumuadu Rural Bank Ltd Nsawam,+233 24 481 8718,"RJ5X+W5F, Nsawam, Ghana",Not available,Yeboah Angela,5,NAN,il y a 2 ans,0,https://www.google.com/maps/contrib/111437107840712807060/reviews?hl=fr,,NAN
Ghana,Somanya,GCB Bank,+233 34 209 1421,"4X2M+JF9, R40, Somanya, Ghana",gcbbank.com.gh,Prince Akwanda,3,NAN,il y a 3 ans,0,https://www.google.com/maps/contrib/115312882021762644568/reviews?hl=fr,Merci d'avoir choisi GCB PLC.,il y a un an
Ghana,Cape Coast,Republic Bank Cape Coast Branch,+233 30 224 2090,"4Q65+RC7, Residential Rd, Cape Coast, Ghana",Not available,Nana Ayisi,5,NAN,il y a 4 ans,0,https://www.google.com/maps/contrib/100423807071616198595/reviews?hl=fr,,NAN
Ghana,Cape Coast,Barclay's Bank Ghana (Cape Coast),+233 33 213 2168,"4Q45+CGJ, Anaafo St/, Commercial St, Cape Coast, Ghana",Not available,R_p Renner,4,Satisfaisant,il y a 6 ans,0,https://www.google.com/maps/contrib/114027417629653976884/reviews?hl=fr,,NAN
Ghana,Cape Coast,Consolidated Bank UCC Branch,Not available,"4P97+4V8, Cape Coast, Ghana",Not available,Timothy Amuah,4,NAN,il y a 6 ans,0,https://www.google.com/maps/contrib/116657214959275856395/reviews?hl=fr,,NAN
Ghana,Cape Coast,GCB Main Cape Coast Branch,Not available,"Cape Coast, Ghana",Not available,Eustace Dsane,4,La plus ancienne banque de Cape Coast. Excellent service même s'ils doivent effectuer des travaux d'entretien sur le bâtiment,il y a un an,0,https://www.google.com/maps/contrib/110718370728484529280/reviews?hl=fr,,NAN
Ghana,Cape Coast,GCB Main Cape Coast Branch,Not available,"Cape Coast, Ghana",Not available,Eustace Dsane,4,La plus ancienne banque de Cape Coast. Excellent service même s'ils doivent effectuer des travaux d'entretien sur le bâtiment,il y a un an,0,https://www.google.com/maps/contrib/110718370728484529280/reviews?hl=fr,,NAN
Ghana,Cape Coast,Societe Generale Ghana (Cape Coast Branch),Not available,"4Q45+8H3, Commercial St, Cape Coast, Ghana",Not available,Patrick Inkoom,2,NAN,il y a 5 ans,0,https://www.google.com/maps/contrib/100249491440172107862/reviews?hl=fr,,NAN
Ghana,Cape Coast,Prudential Bank Ltd - Cape Coast Branch,+44 7707 122207,"4Q45+C95, Cape Coast, Ghana",Not available,Enoch Nartey,4,Bons services bancaires,il y a 7 ans,0,https://www.google.com/maps/contrib/112973346226451202186/reviews?hl=fr,,NAN
Ghana,Cape Coast,Prudential Bank Ltd - Cape Coast Branch,+44 7707 122207,"4Q45+C95, Cape Coast, Ghana",Not available,Enoch Nartey,4,Bons services bancaires,il y a 7 ans,0,https://www.google.com/maps/contrib/112973346226451202186/reviews?hl=fr,,NAN
Ghana,Cape Coast,"GCB Bank, UCC Branch",+233 33 213 2354,"Bank Rd, Cape Coast, Ghana",gcbbank.com.gh,Clemence Ayekple,3,NAN,il y a 6 ans,0,https://www.google.com/maps/contrib/117252988363116399067/reviews?hl=fr,,NAN
Ghana,Cape Coast,Absa | Branch | Cape Coast,+233 33 213 2168,"Commercial St, Cape Coast, Ghana",absa.com.gh,Sakyi Patrick,5,NAN,il y a 3 ans,0,https://www.google.com/maps/contrib/117239334627990637475/reviews?hl=fr,,NAN
Ghana,Cape Coast,National Investment Bank,Not available,"4Q44+PPQ, Cape Coast, Ghana",Not available,Nana Kweku Sekyi,5,NAN,il y a 11 ans,0,https://www.google.com/maps/contrib/110562189264382407941/reviews?hl=fr,,NAN
Ghana,Cape Coast,"GCB, Coronation Branch",+233 33 213 0330,"Coronation Rd, Cape Coast, Ghana",gcbbank.com.gh,Manuel Mensah,4,NAN,il y a 5 ans,0,https://www.google.com/maps/contrib/113594953625762765894/reviews?hl=fr,,NAN
Ghana,Cape Coast,Assinman Rural Bank,Not available,"4PGG+WMP, Cape Coast, Ghana",Not available,Papa Kofi,4,NAN,il y a 5 ans,0,https://www.google.com/maps/contrib/117557491659221726745/reviews?hl=fr,,NAN
Ghana,Cape Coast,Fidelity Bank- UCC,+233 57 799 9120,"4P74+QPQ Science Taxi Rank, Cape Coast, Ghana",fidelitybank.com.gh,Clemence Ayekple,3,NAN,il y a 6 ans,0,https://www.google.com/maps/contrib/117252988363116399067/reviews?hl=fr,,NAN
Ghana,Cape Coast,"Fidelity Bank - Kotokuraba Market, Cape Coast",+233 57 799 9114,"4Q72+7Q7, 107 Inner RIng Rd, Cape Coast, Ghana",fidelitybank.com.gh,Phanthom Samson,5,NAN,il y a 2 ans,0,https://www.google.com/maps/contrib/115869727461363343136/reviews?hl=fr,,NAN
Ghana,Cape Coast,GTBank Cape Coast Branch,+233 31 229 9674,"F87/3, Kotokuraba Road, near the Market, Cape Coast, Ghana",gtbghana.com,Mustapha Abdul Wahab,2,NAN,il y a 7 ans,0,https://www.google.com/maps/contrib/113716054481074627737/reviews?hl=fr,👍🏾 …,il y a 5 ans
Ghana,Cape Coast,"Zenith Bank, UCC Branch",+233 30 396 6086,"Cafeteria Rd, Cape Coast, Ghana",Not available,Nana Kweku Sekyi,4,NAN,il y a 10 ans,0,https://www.google.com/maps/contrib/110562189264382407941/reviews?hl=fr,,NAN
Ghana,Cape Coast,CalBank,Not available,"4P7C+PC8, Cape Coast, Ghana",calbank.net,NARH EMMANUEL,3,NAN,il y a 2 ans,0,https://www.google.com/maps/contrib/117733701696075786140/reviews?hl=fr,,NAN
Ghana,Cape Coast,"ADB, UCC Branch",Not available,"4P97+2Q6, Cape Coast, Ghana",agricbank.com,John Awotwi,3,NAN,il y a 8 ans,0,https://www.google.com/maps/contrib/104150304962730805580/reviews?hl=fr,,NAN
Ghana,Cape Coast,ADB - UNIVERSITY OF CAPE COAST,+233 33 213 1806,"UCC Campus, Near Casely-Hayford Hall, Cape Coast 12345, Ghana",Not available,Joseph Abakah,4,NAN,il y a 9 ans,0,https://www.google.com/maps/contrib/116994215264984778274/reviews?hl=fr,,NAN
Ghana,Cape Coast,"Zenith Bank, Cape Coast Branch",Not available,"3 Gov Rowe Rd, Cape Coast, Ghana",Not available,ewuaful maxwell,4,NAN,il y a un an,0,https://www.google.com/maps/contrib/110286830243838237588/reviews?hl=fr,,NAN
Ghana,Cape Coast,Prudential Bank Ltd. - University of Cape Coast Branch,+233 54 011 0933,"4P97+2P9, Ground Floor,Old Cafeteria Building,University of, Cape Coast, Ghana",prudentialbank.com.gh,Samilia,2,NAN,il y a 4 ans,0,https://www.google.com/maps/contrib/107219363044743887779/reviews?hl=fr,,NAN
Ghana,Mampong,GCB Bank,+233 20 546 7887,"Unnamed Road, Mampong, Ghana",gcbbank.com.gh,Koranteng Hans,1,NAN,il y a 6 ans,0,https://www.google.com/maps/contrib/101789159232282188307/reviews?hl=fr,,NAN
Ghana,Ho,"Avenor Rural Bank Ltd, Ho Branch",Not available,"JF8F+J7W, Ho, Ghana",Not available,Richmond Bebli,5,NAN,il y a un mois,0,https://www.google.com/maps/contrib/110528726245130823457/reviews?hl=fr,,NAN
Ghana,Ho,GCB Bank Ho market,+233 36 202 6459,"Ho, Ghana",Not available,Sirwood,5,NAN,il y a 7 ans,0,https://www.google.com/maps/contrib/111576928946775101406/reviews?hl=fr,,NAN
Ghana,Ho,Access Bank Ho,+233 30 702 1252,"JF89+46H, Ho, Ghana",Not available,John Cosman,5,NAN,il y a 4 ans,0,https://www.google.com/maps/contrib/112574880790027502380/reviews?hl=fr,,NAN
Ghana,Ho,Zenith Bank - Ho Agency,+233 36 202 5671,"Ho Polytechnic Campus, Ho 12345, Ghana",Not available,Prince Casely Adom Peasah,3,NAN,il y a 3 ans,0,https://www.google.com/maps/contrib/111271732426058841108/reviews?hl=fr,,NAN
Ghana,Ho,Societe Generale Ghana- Ho Branch,+233 36 202 6651,"JG5G+W5F, Amate, Ghana",Not available,Nana Nkansah,3,NAN,il y a 5 ans,0,https://www.google.com/maps/contrib/114341052951913026060/reviews?hl=fr,,NAN
Ghana,Ho,Absa | Branch | Ho,+233 36 202 6702,"Atsu Briggat Plaza Building, 24 Mvule St, Ho, Ghana",absa.com.gh,Esther Eyram,5,NAN,il y a 3 ans,0,https://www.google.com/maps/contrib/109122965550796274003/reviews?hl=fr,,NAN
Ghana,Ho,GCB Bank,+233 30 266 4910,"Unnamed Road, Ho, Ghana",gcbbank.com.gh,Eu Gene,5,NAN,il y a 7 ans,0,https://www.google.com/maps/contrib/100295833659963550511/reviews?hl=fr,,NAN
Ghana,Ho,Stanbic Bank - Ho Branch,+233 30 281 5789,"Ho Hse No. L3/16, Ho-Dome Traffic Lights Ho-Aflao road, Ho, Ghana",stanbicbank.com.gh,Michael Kofie,5,NAN,il y a un an,0,https://www.google.com/maps/contrib/111756786754541870323/reviews?hl=fr,,NAN
Ghana,Ho,Bank of Ghana,Not available,"5F3G+QVM, Hohoe, Ghana",Not available,lawson shaddy,5,NAN,il y a 9 ans,0,https://www.google.com/maps/contrib/107009714095332249785/reviews?hl=fr,,NAN
Ghana,Ho,GCB-Ho Branch ATM,+233 20 211 4848,"Civic Center, Opposite S.T.C., Ho 12345, Ghana",Not available,ofory wisdom,5,NAN,il y a 2 ans,0,https://www.google.com/maps/contrib/103097213261131789726/reviews?hl=fr,,NAN
Ghana,Ho,National Invesment Bank (NIB) - Ho,+233 36 202 5262,"House No. L3/ 16, Hilha Street, Bizz Plaza, Ho 12345, Ghana",stanbic.com.gh,LYFA TV,5,Environnement propice,il y a 2 ans,0,https://www.google.com/maps/contrib/105892962128913149001/reviews?hl=fr,,NAN
Ghana,Ho,National Invesment Bank (NIB) - Ho,+233 36 202 5262,"House No. L3/ 16, Hilha Street, Bizz Plaza, Ho 12345, Ghana",stanbic.com.gh,LYFA TV,5,Environnement propice,il y a 2 ans,0,https://www.google.com/maps/contrib/105892962128913149001/reviews?hl=fr,,NAN
Ghana,Ho,GCB POLY BRANCH,+233 27 775 8114,"HFR9+MJ3, Ho, Ghana",gcbbank.com.gh,Noah Alorwu,5,NAN,il y a 7 ans,0,https://www.google.com/maps/contrib/100323957785318054593/reviews?hl=fr,,NAN
Ghana,Ho,GCB Bank ATM Ho Main,Not available,"JF5F+JGH, Ho, Ghana",gcbbank.com.gh,Strider Philip,4,Belle peinture et design,il y a 3 mois,0,https://www.google.com/maps/contrib/112745123319908924815/reviews?hl=fr,,NAN
Ghana,Ho,DATABANK HO OFFICE (VOLTA REGION),Not available,"JF69+FJ6, Residency Road, Ho Opposite Vodafone Ghana, inside Atsu Briggars Plaza, Ho, Ghana",Not available,Julius Xenyo,3,Belle banque,il y a 5 ans,0,https://www.google.com/maps/contrib/118123574413881452738/reviews?hl=fr,,NAN
Ghana,Kumasi,Barclays Bank Adum,+233 32 202 6211,"M9QG+XRH, Kumasi, Ghana",Not available,Kojo Eghan,4,NAN,il y a 9 ans,0,https://www.google.com/maps/contrib/103794514228752821840/reviews?hl=fr,,NAN
Ghana,Kumasi,Republic Bank-Kumasi Main Branch,Not available,"M9WH+PGQ, Guggisberg Rd, Kumasi, Ghana",Not available,Owusu Alex,4,NAN,il y a 11 ans,0,https://www.google.com/maps/contrib/118257110954876104614/reviews?hl=fr,,NAN
Ghana,Kumasi,Consolidated Bank Ghana Ltd,Not available,"P929+759, Kumasi, Ghana",cbg.com.gh,Ernest Donkor,5,NAN,il y a 4 ans,0,https://www.google.com/maps/contrib/115451451850091981928/reviews?hl=fr,,NAN
Ghana,Kumasi,Prudential Bank Ltd. - Adum Branch,Not available,"M9VH+XF2, Kumasi, Ghana",Not available,Samuel Nyamekye,3,NAN,il y a 9 ans,0,https://www.google.com/maps/contrib/113339190993717976842/reviews?hl=fr,,NAN
Ghana,Kumasi,UBA Kumasi Main,Not available,"21 Ankobea Street, Kumasi, Ghana",ubagroup.com,Noah Alorwu,5,NAN,il y a 8 ans,0,https://www.google.com/maps/contrib/100323957785318054593/reviews?hl=fr,,NAN
Ghana,Kumasi,Societe Generale Ghana- Kumasi Central,+233 20 280 1070,"M9XH+XW9 Kejetia Market, Osons Ave, Kumasi, Ghana",Not available,YAYAH sarkodie,4,NAN,il y a 7 ans,0,https://www.google.com/maps/contrib/105930668563008773941/reviews?hl=fr,,NAN
Ghana,Kumasi,Access Bank,Not available,"M9RH+P52, Kumasi, Ghana",Not available,ADU BARFI,5,NAN,il y a 6 ans,0,https://www.google.com/maps/contrib/118296829845932904962/reviews?hl=fr,,NAN
Ghana,Kumasi,"CBG - KEJETIA BRANCH, Kumasi",+233 30 221 6000,"M9WG+RVR, Dominase Rd, Kumasi, Ghana",Not available,collins addy blessing,3,NAN,il y a 7 ans,0,https://www.google.com/maps/contrib/101671504542374697634/reviews?hl=fr,,NAN
Ghana,Kumasi,Barclays Bank Ghana Ltd,+233 28 954 3192,"P97M+CQ3 Okomfo Anokye, Kumasi, Ghana",Not available,Kojo Eghan,4,NAN,il y a 9 ans,0,https://www.google.com/maps/contrib/103794514228752821840/reviews?hl=fr,,NAN
Ghana,Kumasi,"Consolidated Bank Ghana,Adum",+233 30 397 2690,"M9QJ+VCP, Kumasi, Ghana",Not available,babajide joshua,4,NAN,il y a 5 ans,0,https://www.google.com/maps/contrib/102945147570844519899/reviews?hl=fr,,NAN
Ghana,Kumasi,Bank Of Ghana,+233 32 202 5291,"M9VG+233, Stewart Ave, Kumasi, Ghana",Not available,Edmund Edison,3,NAN,il y a 6 ans,0,https://www.google.com/maps/contrib/111432082147899390806/reviews?hl=fr,,NAN
Ghana,Kumasi,GCB -Adum Branch,+233 32 203 2956,"Prempeh 1st Street Opposite STC, adjacent to Japan Motors from KMA Kumasi Ghana, 12345, Ghana",Not available,Jargery,4,NAN,il y a 3 ans,0,https://www.google.com/maps/contrib/104946943089743264959/reviews?hl=fr,,NAN
