Country,Town,Bank_Name,Bank_Phone_number,Bank_Address,Bank_Website,Reviewer_Nane,Reviewer_Sart,Reviewer_Text,Reviewer_Publish_Date,Reviewer_Like_Reaction,Reviewer_Profil_Link,Reviewer_Owner_Reply,Reviewer_Owner_Reply_Date,Topic,Sentiment,Sub_Topic,Preprocessed_review
Côte D'Ivoire,Agboville,Guichet Bni,Not available,"Wqhj+X6M, Agboville, Côte D’Ivoire",not available,Meledje Yao Toussaint,5,Très bon guichet mais analogique,2024-04-28,0,https://www.google.com/maps/contrib/104769354620362745588/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,très bon guichet analogique
Côte D'Ivoire,Agboville,Caisse D'Epargne,Not available,"Wqhj+Hr3, Agboville, Côte D’Ivoire",not available,Navigué Alex Kone,3,"longue attente, personnels lent et pas trop qualifié",2020-06-28,0,https://www.google.com/maps/contrib/117710226471329873797/reviews?hl=fr,,0000-00-00,neutre,neutral,généralement neutre,longue attente personnels lent trop qualifié
Côte D'Ivoire,Agboville,Celpaid,+225 22415585,"Wqmp+75R, Agboville, Côte D’Ivoire",not available,Ousmane Kone,3,neutre,2018-06-29,0,https://www.google.com/maps/contrib/110496772813598086960/reviews?hl=fr,,0000-00-00,neutre,neutral,généralement neutre,neutre
Côte D'Ivoire,Anyama,Nsia Banque - Agence Anyama,+225 20259116,"Fwxx+6Gh, Autoroute D'Abobo, Anyama, Côte D’Ivoire",not available,Hamed Da,1,Très mauvais,2018-06-29,0,https://www.google.com/maps/contrib/109837252504309217177/reviews?hl=fr,,0000-00-00,mauvais,negative,généralement mauvais,très mauvais
Côte D'Ivoire,Anyama,Agence Baci Anyama,Not available,"Fwwx+398, Autoroute D'Abobo, Anyama, Côte D’Ivoire",banqueatlantique.net,Solo Kone5555,5,Très bon,2017-06-29,0,https://www.google.com/maps/contrib/103307881037188931558/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,très bon
Côte D'Ivoire,Anyama,Agence Bni Anyama,Not available,"Gw2X+389, Anyama, Côte D’Ivoire",not available,Mamadou Bamba,1,"Accueillant,toujours prêt à servir",2023-09-01,0,https://www.google.com/maps/contrib/106111499088614382627/reviews?hl=fr,,0000-00-00,mauvais,negative,généralement mauvais,accueillanttoujours prêt servir
Côte D'Ivoire,Anyama,Agence Bda Anyama,Not available,"Fwwx+2C7 Agence Bda, Anyama, Côte D’Ivoire",not available,Souley Oumarou,5,Très bon,2024-01-29,0,https://www.google.com/maps/contrib/114930332375923483456/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,très bon
Côte D'Ivoire,Anyama,Coopec Anyama,Not available,"Gw3W+7Vf, Anyama, Côte D’Ivoire",not available,Aripopo Konr,1,Très mauvais,2014-06-30,0,https://www.google.com/maps/contrib/111260337053605149620/reviews?hl=fr,,0000-00-00,mauvais,negative,généralement mauvais,très mauvais
Côte D'Ivoire,Anyama,Sgbci Anyama,Not available,"Fwwx+Wf7, Anyama, Côte D’Ivoire",not available,Moustapha Diouf,4,bon,2019-06-29,0,https://www.google.com/maps/contrib/116571766128467758632/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,bon
Côte D'Ivoire,Anyama,Perception,Not available,"Fxr3+222, Anyama, Côte D’Ivoire",not available,Mohammed Diaby,3,neutre,2013-06-30,0,https://www.google.com/maps/contrib/105998499911308235948/reviews?hl=fr,,0000-00-00,neutre,neutral,généralement neutre,neutre
Côte D'Ivoire,Anyama,Atlantic Microfinance For Africa Anyama,+225 23556406,"Gw2X+45W, Anyama, Côte D’Ivoire",atlanticmicrofinance.net,Matricule Charo,1,Très mauvais,2018-06-29,0,https://www.google.com/maps/contrib/106399578637747884219/reviews?hl=fr,,0000-00-00,mauvais,negative,généralement mauvais,très mauvais
Côte D'Ivoire,Anyama,Atlantic Microfinance For Africa Anyama,+225 23556406,"Gw2X+45W, Anyama, Côte D’Ivoire",atlanticmicrofinance.net,Matricule Charo,1,Très mauvais,2018-06-29,0,https://www.google.com/maps/contrib/106399578637747884219/reviews?hl=fr,,0000-00-00,mauvais,negative,généralement mauvais,très mauvais
Côte D'Ivoire,Bangolo,Sgci Espace Libre Service,Not available,"2G56+X43, A7, Bangolo, Côte D’Ivoire",not available,Oyelami Lamidi Sodiki,4,Abondance,2022-06-28,0,https://www.google.com/maps/contrib/112631084317205783569/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,abondance
Côte D'Ivoire,Bangolo,Bureau De Poste De Bangolo,Not available,"2G96+4Qh, Bangolo, Côte D’Ivoire",not available,Binate Le Roi,4,Je suis la,2023-10-31,0,https://www.google.com/maps/contrib/117222424710162764210/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,
Côte D'Ivoire,Bangolo,Mairie De Bangolo,Not available,"2G75+4Wp, Bangolo, Côte D’Ivoire",not available,GuéLamon Rachard GuéI,2,Il n'y a pas de sièges pour s'asseoir.,2023-06-28,0,https://www.google.com/maps/contrib/103132064082411073915/reviews?hl=fr,,0000-00-00,mauvais,negative,généralement mauvais,ny a sièges sasseoir
Côte D'Ivoire,Bangolo,Mairie De Bangolo,Not available,"2G75+4Wp, Bangolo, Côte D’Ivoire",not available,GuéLamon Rachard GuéI,2,Il n'y a pas de sièges pour s'asseoir.,2023-06-28,0,https://www.google.com/maps/contrib/103132064082411073915/reviews?hl=fr,,0000-00-00,mauvais,negative,généralement mauvais,ny a sièges sasseoir
Côte D'Ivoire,Bangolo,Mairie De Bangolo,Not available,"2G75+4Wp, Bangolo, Côte D’Ivoire",not available,GuéLamon Rachard GuéI,2,Il n'y a pas de sièges pour s'asseoir.,2023-06-28,0,https://www.google.com/maps/contrib/103132064082411073915/reviews?hl=fr,,0000-00-00,mauvais,negative,généralement mauvais,ny a sièges sasseoir
Côte D'Ivoire,Bondoukou,Banque Atlantique - Bondoukou,+225 35916536,"25Rx+7V4, A1I, Bondoukou, Côte D’Ivoire",banqueatlantique.net,Lancine Cherif,5,Très bon,2017-06-29,0,https://www.google.com/maps/contrib/115938781701959640831/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,très bon
Côte D'Ivoire,Bondoukou,Microcred Bondoukou,+225 20030303,"Route Du Zanzan Près Du, Jardin Public, Bondoukou, Côte D’Ivoire",not available,Kapisto Yakouba,2,mauvais,2019-06-29,0,https://www.google.com/maps/contrib/107328021022806429380/reviews?hl=fr,,0000-00-00,mauvais,negative,généralement mauvais,mauvais
Côte D'Ivoire,Bondoukou,Près Du Musée,Not available,"26R2+Cj8, Bondoukou, Côte D’Ivoire",not available,Becho Hyacinthe Bechtobech,3,neutre,2018-06-29,0,https://www.google.com/maps/contrib/114296920278765066376/reviews?hl=fr,,0000-00-00,neutre,neutral,généralement neutre,neutre
Côte D'Ivoire,Bondoukou,Sgbci,Not available,"26Q2+Gcw, Bondoukou, Côte D’Ivoire",not available,Becho Hyacinthe Bechtobech,3,neutre,2018-06-29,0,https://www.google.com/maps/contrib/114296920278765066376/reviews?hl=fr,,0000-00-00,neutre,neutral,généralement neutre,neutre
Côte D'Ivoire,Bondoukou,Advans Connect Bondoukou,Not available,"25Vw+Mg5, Bondoukou, Côte D’Ivoire",not available,Anicet Bile,5,Très bon,2022-06-28,0,https://www.google.com/maps/contrib/110702099847396240371/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,très bon
Côte D'Ivoire,Bouaké,Banque Atlantique (Baci)Marché,+225 31631438,"Mxvf+4G7, Bouaké, Côte D’Ivoire",not available,Kone Issiaka,3,neutre,2018-06-29,0,https://www.google.com/maps/contrib/104711233033492386796/reviews?hl=fr,,0000-00-00,neutre,neutral,généralement neutre,neutre
Côte D'Ivoire,Bouaké,Banque Atlantique - Bouaké Commerce,+225 31656945,"Mxjc+479, Quartier Commerce, Rue Des Banques Derrière La Mairie, Bouaké, Côte D’Ivoire",banqueatlantique.net,Guy Felix,4,bon,2018-06-29,0,https://www.google.com/maps/contrib/102584286838821943954/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,bon
Côte D'Ivoire,Bouaké,Nsia Banque,+225 20259141,"Mxjc+Rfv, Bouake, Côte D’Ivoire",not available,Papuss Fofana,4,bon,2018-06-29,0,https://www.google.com/maps/contrib/112630387425877380160/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,bon
Côte D'Ivoire,Bouaké,Banque Bhci Bouaké,+225 20253939,"Mxjc+Jph, Bouake, Côte D’Ivoire",not available,Karim Diallo,5,J'aime,2020-06-28,0,https://www.google.com/maps/contrib/103102256124933540496/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,jaime
Côte D'Ivoire,Bouaké,Sgci Bouaké,Not available,"Mxjc+9Cx, A3, Bouake, Côte D’Ivoire",societegenerale.ci,Hamadou Kindo,1,Très mauvais,2019-06-29,0,https://www.google.com/maps/contrib/112753632795859309226/reviews?hl=fr,,0000-00-00,mauvais,negative,généralement mauvais,très mauvais
Côte D'Ivoire,Bouaké,Coris Bank,Not available,"Mxjc+Cqm, Bouake, Côte D’Ivoire",not available,Fernand Loukou,4,bon,2022-06-28,0,https://www.google.com/maps/contrib/101365230941473444580/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,bon
Côte D'Ivoire,Bouaké,Coopec Bouaké,Not available,"Mxjf+3Jw, Bouaké, Côte D’Ivoire",not available,Papuss Fofana,3,neutre,2018-06-29,0,https://www.google.com/maps/contrib/112630387425877380160/reviews?hl=fr,,0000-00-00,neutre,neutral,généralement neutre,neutre
Côte D'Ivoire,Bouaké,Bicici,Not available,"Mxj9+9Xq, La Rte De Carnival, Bouake, Côte D’Ivoire",not available,Emanuel Toure,4,bon,2023-06-28,0,https://www.google.com/maps/contrib/113620763101856347419/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,bon
Côte D'Ivoire,Bouaké,Banque Centrale Des États De L'Afrique De L'Ouest,+225 31658700,"Mxfc+C8J, Bouaké, Côte D’Ivoire",not available,Camille Brousad,4,bon,2018-06-29,0,https://www.google.com/maps/contrib/108911198441332515769/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,bon
Côte D'Ivoire,Bouaké,Sib Bouaké Commerce,+225 31656921,"Mxmc+7Hg, Bouake, Côte D’Ivoire",not available,Brou Marcelin N'Zue,4,Une diligence dans le traitement des opérations,2023-06-28,0,https://www.google.com/maps/contrib/111321141433037037759/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,diligence traitement opérations
Côte D'Ivoire,Bouaké,Agence Bceao,Not available,"Mxfc+Q5W, Bouaké, Côte D’Ivoire",not available,Amsang Amsang,5,Très bon,2018-06-29,0,https://www.google.com/maps/contrib/100482209577573588009/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,très bon
Côte D'Ivoire,Bouaké,Orabank,+225 20255555,"Mxjc+X87, Bouake, Côte D’Ivoire",orabank.net,Georges Ahissan,5,Très bon,2018-06-29,0,https://www.google.com/maps/contrib/110835031528786080220/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,très bon
Côte D'Ivoire,Bouaké,Bni Commerce Bouake,Not available,"Mxjc+Wcv, Av. Gabriel Dadié, Bouaké, Côte D’Ivoire",not available,Ismael Doumouya,2,mauvais,2017-06-29,0,https://www.google.com/maps/contrib/116949556019457568480/reviews?hl=fr,,0000-00-00,mauvais,negative,généralement mauvais,mauvais
Côte D'Ivoire,Bouaké,Bon Prix Agence Dougouba,+225 21006202,"Mxwc+Rv5, A3, Bouake, Côte D’Ivoire",not available,Fousseni Coulibali,1,Très mauvais,2021-06-28,0,https://www.google.com/maps/contrib/116880121505018325881/reviews?hl=fr,,0000-00-00,mauvais,negative,généralement mauvais,très mauvais
Côte D'Ivoire,Bouaké,Sib Marché De Gros,Not available,"Mxxc+8V3, Marché De Gros De Côte D'Ivoire, Bouaké, Côte D’Ivoire",not available,Didier Koffi,3,neutre,2018-06-29,0,https://www.google.com/maps/contrib/117136162287623404874/reviews?hl=fr,,0000-00-00,neutre,neutral,généralement neutre,neutre
Côte D'Ivoire,Bouaké,Ecobank,Not available,"Mxjc+Vp9, Bouake, Côte D’Ivoire",not available,Delphin Kouassi,5,Très bon,2017-06-29,0,https://www.google.com/maps/contrib/117497249883285196434/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,très bon
Côte D'Ivoire,Bouaké,Bms (Banque Malienne De Solidarité),Not available,"Px2C+Fr9, A3, Bouake, Côte D’Ivoire",not available,Mahamadou Cisse,5,Très bon,2020-06-28,0,https://www.google.com/maps/contrib/104426262791813773879/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,très bon
Côte D'Ivoire,Bouaké,Microcred Agence Bouake,Not available,"Mxwc+Vw2, Bouaké, Côte D’Ivoire",baobab.bz,Abdoul Kabir Soumaoro,3,neutre,2021-06-28,0,https://www.google.com/maps/contrib/100339552618962956442/reviews?hl=fr,,0000-00-00,neutre,neutral,généralement neutre,neutre
Côte D'Ivoire,Bouaké,Bsic,Not available,"Mxjc+R8M, Bouake, Côte D’Ivoire",not available,Mory Doumbia,5,Excellent,2023-06-28,1,https://www.google.com/maps/contrib/102689355676078945183/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,excellent
Côte D'Ivoire,Bouaké,"Boa, Bank Of Africa",Not available,"Mxmc+M5P, Bouake, Côte D’Ivoire",not available,Kader Gnalla,4,DIGNE D'ÊTRE FRÉQUENTÉ,2023-06-28,0,https://www.google.com/maps/contrib/114424795394252376845/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,digne dêtre fréquenté
Côte D'Ivoire,Bouaké,Diamond Bank,+225 20309595,"Mxjc+P8C, Bouake, Côte D’Ivoire",not available,Tehoua Daniel-Amour,5,Très bon,2018-06-29,0,https://www.google.com/maps/contrib/109246110684114430475/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,très bon
Côte D'Ivoire,Bouaké,Diamond Bank,+225 20309595,"Mxjc+P8C, Bouake, Côte D’Ivoire",not available,Tehoua Daniel-Amour,5,Très bon,2018-06-29,0,https://www.google.com/maps/contrib/109246110684114430475/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,très bon
Côte D'Ivoire,Bouaké,Advans Bouaké Commerce,+225 31630512,"Mxjc+Pv8, Avenue Houphouét Boigny, Bouaké, Côte D’Ivoire",not available,Jean-Luc Nzoubou,5,Très bon,2015-06-30,0,https://www.google.com/maps/contrib/106450608279176712404/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,très bon
Côte D'Ivoire,Bouaké,Guichet Automatique Orange Money - Agence Orange Bouaké : Retrait,+225 27 20 3 47042,"Quartier Commerce,Voie Université Près De Sococe, Bouaké, Côte D’Ivoire",orange.ci,Adama Diomande,1,DIOMANDE ADAMA,2023-10-31,0,https://www.google.com/maps/contrib/110493675787009886759/reviews?hl=fr,"Bonjour Adama,
Nous sommes sincèrement désolés que vous ayez dû faire face à cette situation.
Nous espérons que lors de votre prochaine venue, vous pourrez constater que ces … Plus",0000-00-00,mauvais,negative,généralement mauvais,diomande adama
Côte D'Ivoire,Bouaké,"Agence Transfert D’Argent Ria, Western Union, Money Gram, Small Word",Not available,"Mxjc+2Wh, Av. De La Fraternité, Bouaké, Côte D’Ivoire",not available,Edou Dakuyo,4,"Accueillant, rapide et efficace",2024-06-22,0,https://www.google.com/maps/contrib/118401726263208419639/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,accueillant rapide efficace
Côte D'Ivoire,Bouaké,Credit Access Bouake,+225 27 31 6 33157,"01, 01 Bp 12084 Abidjan, Bouaké, Côte D’Ivoire",creditaccess.ci,Coulibaly Siaka,4,bon,2023-06-28,0,https://www.google.com/maps/contrib/102543670638804097413/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,bon
Côte D'Ivoire,Bouaké,Raouda Finance,+225 59339886,"Mxjc+G38 Nsia Assurances Ci, Bouaké, Côte D’Ivoire",not available,Traoré Moustapha Sagnon,5,Cool au niveau de l'accueil. Mode de Finance islamique.,2020-06-28,1,https://www.google.com/maps/contrib/116546256710650531058/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,cool niveau laccueil mode finance islamique
Côte D'Ivoire,Bouaké,Nsia Assurances Ci,+225 20319800,"Mxjc+C4C Nsia Assurances, Bouake, Côte D’Ivoire",not available,Issoufou Coulibaly,3,neutre,2019-06-29,0,https://www.google.com/maps/contrib/111169480719168903506/reviews?hl=fr,,0000-00-00,neutre,neutral,généralement neutre,neutre
Côte D'Ivoire,Bouaké,Nsia Assurances Ci,+225 20319800,"Mxjc+C4C Nsia Assurances, Bouake, Côte D’Ivoire",not available,Issoufou Coulibaly,3,neutre,2019-06-29,0,https://www.google.com/maps/contrib/111169480719168903506/reviews?hl=fr,,0000-00-00,neutre,neutral,généralement neutre,neutre
Côte D'Ivoire,Daloa,Banque Populaire Ci Daloa,Not available,"Vgpx+8W6, Daloa, Côte D’Ivoire",not available,Alain Giresse N'Goran,5,Super vente en ligne à Vavoua,2023-09-01,0,https://www.google.com/maps/contrib/100667771000620878248/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,super vente ligne vavoua
Côte D'Ivoire,Daloa,Nsia Banque - Agence Daloa,+225 20259130,"Vgpw+Jfm, Daloa, Côte D’Ivoire",not available,Fabrice Blaka,1,Très mauvais,2018-06-29,0,https://www.google.com/maps/contrib/109890654680975760800/reviews?hl=fr,,0000-00-00,mauvais,negative,généralement mauvais,très mauvais
Côte D'Ivoire,Daloa,Bsic Ci Agence De Daloa,Not available,"Vhj3+V7C, Daloa, Côte D’Ivoire",not available,Traore Sekou,3,neutre,2019-06-29,0,https://www.google.com/maps/contrib/110209438675912138488/reviews?hl=fr,,0000-00-00,neutre,neutral,généralement neutre,neutre
Côte D'Ivoire,Daloa,Bda Daloa,+225 20317081,"Vgpx+8Q3, Quartier Commerce Près De La Cne De, Daloa, Côte D’Ivoire",not available,Claude Phia,5,Très bon,2022-06-28,0,https://www.google.com/maps/contrib/112281353400880265420/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,très bon
Côte D'Ivoire,Daloa,Bms Ci Agence De Daloa,Not available,"Vhr6+683, Daloa, Côte D’Ivoire",not available,Ismael Ange Habib Cissé,4,bon,2023-12-30,0,https://www.google.com/maps/contrib/117011985293077123597/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,bon
Côte D'Ivoire,Daloa,Agence Bni Daloa,Not available,"Vgmr+V5G, A6, Daloa, Côte D’Ivoire",not available,Thierry Gbaka,4,bon,2019-06-29,0,https://www.google.com/maps/contrib/107866478007235295112/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,bon
Côte D'Ivoire,Daloa,Coopec Daloa,Not available,"Vhq2+9M2, A5, Daloa, Côte D’Ivoire",not available,Bakary Ouattara,5,Très bon,2020-06-28,0,https://www.google.com/maps/contrib/105384121847002008096/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,très bon
Côte D'Ivoire,Daloa,Uba Bank,+225 32781430,"Daloa, Côte D’Ivoire",not available,Ouizan Bi Olive,5,Très bon,2022-06-28,0,https://www.google.com/maps/contrib/107125219620913802077/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,très bon
Côte D'Ivoire,Daloa,Microcred Daloa,Not available,"Vhm2+36R, Unnamed Road, Daloa, Côte D’Ivoire",not available,Diarra Ibrahim,5,Très bon,2020-06-28,0,https://www.google.com/maps/contrib/115179567769054581004/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,très bon
Côte D'Ivoire,Daloa,Eco Bank,Not available,"Vhm3+28G, Daloa, Côte D’Ivoire",ecobank.com,Abdel Raoul Lacolombe,3,neutre,2017-06-29,0,https://www.google.com/maps/contrib/115580954798760958081/reviews?hl=fr,,0000-00-00,neutre,neutral,généralement neutre,neutre
Côte D'Ivoire,Daloa,Bank Of Africa,Not available,"Vhm3+W2P, A5, Daloa, Côte D’Ivoire",not available,Pierrette Gueï,1,Très mauvais,2020-06-28,0,https://www.google.com/maps/contrib/107822174330496363715/reviews?hl=fr,,0000-00-00,mauvais,negative,généralement mauvais,très mauvais
Côte D'Ivoire,Daloa,Advans Daloa,+225 85638000,"Vhm3+374, Daloa, Côte D’Ivoire",advanscotedivoire.com,Fabrice Lia,5,Très bon,2020-06-28,0,https://www.google.com/maps/contrib/115346627077420829187/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,très bon
Côte D'Ivoire,Divo,Advans Divo,+225 32760558,"Rjqq+Xh2, Divo Bandama Sur Ci, Divo, Côte D’Ivoire",not available,Djallo Souleymane,3,neutre,2019-06-29,0,https://www.google.com/maps/contrib/110445601304014203390/reviews?hl=fr,,0000-00-00,neutre,neutral,généralement neutre,neutre
Côte D'Ivoire,Divo,Banque Atlantique - Divo,+225 32762873,"Rjqr+W5P, Quartier Commerce, Carrefour Marché Non Loin De La Cdci Gros, Divo, Côte D’Ivoire",banqueatlantique.net,El Hadji Ouatara,5,Très bon,2019-06-29,0,https://www.google.com/maps/contrib/113728633251944223524/reviews?hl=fr,,0000-00-00,bon,positive,généralement bon,très bon
